language,task,sigma,period,mode,is_rel,is_per,r,K,n_queries,method,rel_route,truncation,seconds,reps,guarded,value,rel_dev
python,eval,10.0,1200.0,relative non-periodic,True,False,2,540,64,mobius,forced-by-method,inf,0.03243149475019891,8,False,73046.61422356308,1.0558347095227e-13
python,eval,10.0,1200.0,relative non-periodic,True,False,2,820,64,centres,forced-by-method,inf,0.10346995800500736,2,False,168178.87246872231,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,2,820,64,mobius,forced-by-method,inf,0.04953939583113728,6,False,168178.8724687401,1.0573528141813085e-13
python,eval,10.0,1200.0,relative non-periodic,True,False,2,1200,64,centres,forced-by-method,inf,0.22597116697579622,1,False,366982.24090184685,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,2,1200,64,mobius,forced-by-method,inf,0.06806260424491484,4,False,366982.24090188416,1.0167007142863854e-13
python,eval,10.0,1200.0,relative non-periodic,True,False,3,72,64,centres,forced-by-method,inf,0.03324786974553717,8,False,498.41285129137214,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,3,72,64,mobius,forced-by-method,inf,0.035899619877454825,8,False,498.41285129189805,1.0551800779967162e-12
python,eval,10.0,1200.0,relative non-periodic,True,False,3,110,64,centres,forced-by-method,inf,0.12294579201261513,2,False,1963.4081465609643,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,3,110,64,mobius,forced-by-method,inf,0.034414036374073476,8,False,1963.4081465629056,9.887482866640112e-13
python,eval,10.0,1200.0,relative non-periodic,True,False,3,160,64,centres,forced-by-method,inf,0.3965838750009425,1,False,6121.816580429428,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,3,160,64,mobius,forced-by-method,inf,0.04793145831596727,3,False,6121.8165804355385,9.982159414491382e-13
python,eval,10.0,1200.0,relative non-periodic,True,False,3,240,64,centres,forced-by-method,inf,1.3985561670269817,1,False,19213.174190675632,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,3,240,64,mobius,forced-by-method,inf,0.04278042367271458,6,False,19213.174190694903,1.0029771004999751e-12
python,eval,10.0,1200.0,relative non-periodic,True,False,3,360,64,centres,forced-by-method,inf,5.102688500017393,1,False,70776.12719345011,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,3,360,64,mobius,forced-by-method,inf,0.05214783349947538,4,False,70776.12719352014,9.89370552693671e-13
python,eval,10.0,1200.0,relative non-periodic,True,False,3,540,64,centres,forced-by-method,inf,28.146180082985666,1,True,235215.99964049333,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,3,540,64,mobius,forced-by-method,inf,0.08350954149500467,2,False,235215.99964072462,9.833010551712725e-13
python,eval,10.0,1200.0,relative non-periodic,True,False,3,820,64,mobius,forced-by-method,inf,0.10734356250031851,2,False,815555.9479966576,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,3,1200,64,mobius,forced-by-method,inf,0.14335962501354516,2,False,2489470.233742586,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,4,72,64,centres,forced-by-method,inf,3.38651841704268,1,False,188.6093682019871,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,4,72,64,mobius,forced-by-method,inf,0.12314781249733642,2,False,188.60936820314828,6.156475417146973e-12
python,eval,10.0,1200.0,relative non-periodic,True,False,4,110,64,centres,forced-by-method,inf,27.12671899999259,1,True,1116.9585638806234,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,4,110,64,mobius,forced-by-method,inf,0.12710318752215244,2,False,1116.9585638869899,5.6998201350385305e-12
python,eval,10.0,1200.0,relative non-periodic,True,False,4,160,64,mobius,forced-by-method,inf,0.1444159579987172,2,False,4243.5871688561065,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,4,240,64,mobius,forced-by-method,inf,0.10932166699785739,2,False,23588.68020648283,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,4,360,64,mobius,forced-by-method,inf,0.17041558300843462,1,False,132162.48793911285,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,4,540,64,mobius,forced-by-method,inf,0.15290837496286258,1,False,635149.8920799799,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,4,820,64,mobius,forced-by-method,inf,0.23392324999440461,1,False,3038159.519159967,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,4,1200,64,mobius,forced-by-method,inf,0.25295529200229794,1,False,15294695.053517869,nan
python,eval,10.0,1200.0,relative periodic,True,True,2,72,64,centres,forced-by-method,inf,0.004408540839795023,50,False,4923.56130761807,nan
python,eval,10.0,1200.0,relative periodic,True,True,2,72,64,mobius,forced-by-method,inf,0.01751365100062685,16,False,4923.56130761756,1.0362956726163954e-13
python,eval,10.0,1200.0,relative periodic,True,True,2,110,64,centres,forced-by-method,inf,0.01025707439319896,28,False,11430.901123143696,nan
python,eval,10.0,1200.0,relative periodic,True,True,2,110,64,mobius,forced-by-method,inf,0.02219489583512768,12,False,11430.901123142357,1.1711904307344438e-13
python,eval,10.0,1200.0,relative periodic,True,True,2,160,64,centres,forced-by-method,inf,0.017390177064953605,16,False,23979.18250770648,nan
python,eval,10.0,1200.0,relative periodic,True,True,2,160,64,mobius,forced-by-method,inf,0.02835796349972952,8,False,23979.18250770408,9.997955656340447e-14
python,eval,10.0,1200.0,relative periodic,True,True,2,240,64,centres,forced-by-method,inf,0.04855812501045875,4,False,52026.79230272532,nan
python,eval,10.0,1200.0,relative periodic,True,True,2,240,64,mobius,forced-by-method,inf,0.040768118002840005,6,False,52026.792302719856,1.0502750460680466e-13
python,eval,10.0,1200.0,relative periodic,True,True,2,360,64,centres,forced-by-method,inf,0.10408518748590723,2,False,120790.83466306585,nan
python,eval,10.0,1200.0,relative periodic,True,True,2,360,64,mobius,forced-by-method,inf,0.042945305506388344,6,False,120790.83466305266,1.0914764546230629e-13
python,eval,10.0,1200.0,relative periodic,True,True,2,540,64,centres,forced-by-method,inf,0.23820379201788455,1,False,270682.22511254426,nan
python,eval,10.0,1200.0,relative periodic,True,True,2,540,64,mobius,forced-by-method,inf,0.07205746875843033,4,False,270682.2251125156,1.0579996214202386e-13
python,eval,10.0,1200.0,relative periodic,True,True,2,820,64,centres,forced-by-method,inf,0.526405334006995,1,False,605246.1436229416,nan
python,eval,10.0,1200.0,relative periodic,True,True,2,820,64,mobius,forced-by-method,inf,0.09328354150056839,2,False,605246.1436228808,1.0040344516679472e-13
python,eval,10.0,1200.0,relative periodic,True,True,2,1200,64,centres,forced-by-method,inf,1.2123194160521962,1,False,1338237.0693985363,nan
python,eval,10.0,1200.0,relative periodic,True,True,2,1200,64,mobius,forced-by-method,inf,0.126257562515093,2,False,1338237.0693984628,5.497866191054659e-14
python,eval,10.0,1200.0,relative periodic,True,True,3,72,64,centres,forced-by-method,inf,0.48609141702763736,1,False,5079.554840472918,nan
python,eval,10.0,1200.0,relative periodic,True,True,3,72,64,mobius,forced-by-method,inf,0.09777677099918947,2,False,5079.554840476403,6.861199074817711e-13
python,eval,10.0,1200.0,relative periodic,True,True,3,110,64,centres,forced-by-method,inf,2.008950082992669,1,False,20256.105896133755,nan
python,eval,10.0,1200.0,relative periodic,True,True,3,110,64,mobius,forced-by-method,inf,0.14225720800459385,2,False,20256.105896147696,6.882238303975438e-13
python,eval,10.0,1200.0,relative periodic,True,True,3,160,64,centres,forced-by-method,inf,6.695959208009299,1,False,65733.63982145356,nan
python,eval,10.0,1200.0,relative periodic,True,True,3,160,64,mobius,forced-by-method,inf,0.1894062909996137,1,False,65733.63982149768,6.712150292034847e-13
python,eval,10.0,1200.0,relative periodic,True,True,3,240,64,centres,forced-by-method,inf,23.54792812501546,1,True,222932.68974208605,nan
python,eval,10.0,1200.0,relative periodic,True,True,3,240,64,mobius,forced-by-method,inf,0.2725456670159474,1,False,222932.68974224062,6.933502831484132e-13
python,eval,10.0,1200.0,relative periodic,True,True,3,360,64,mobius,forced-by-method,inf,0.38441654201596975,1,False,825283.496208627,nan
python,eval,10.0,1200.0,relative periodic,True,True,3,540,64,mobius,forced-by-method,inf,0.5600105419871397,1,False,2442759.2755955425,nan
python,eval,10.0,1200.0,relative periodic,True,True,3,820,64,mobius,forced-by-method,inf,0.9362079579732381,1,False,9274545.564975789,nan
python,eval,10.0,1200.0,relative periodic,True,True,3,1200,64,mobius,forced-by-method,inf,1.3955765829887241,1,False,27972062.0227402,nan
python,eval,10.0,1200.0,relative periodic,True,True,4,72,64,centres,forced-by-method,inf,58.13868370902492,1,True,7848.204316885925,nan
python,eval,10.0,1200.0,relative periodic,True,True,4,72,64,mobius,forced-by-method,inf,0.35694175004027784,1,False,7848.204316929599,5.5648316246263724e-12
python,eval,10.0,1200.0,relative periodic,True,True,4,110,64,mobius,forced-by-method,inf,0.5315249580307864,1,False,36280.05461424258,nan
python,eval,10.0,1200.0,relative periodic,True,True,4,160,64,mobius,forced-by-method,inf,0.7559725000173785,1,False,185432.59887584927,nan
python,eval,10.0,1200.0,relative periodic,True,True,4,240,64,mobius,forced-by-method,inf,1.0656755840172991,1,False,872328.1511985812,nan
python,eval,10.0,1200.0,relative periodic,True,True,4,360,64,mobius,forced-by-method,inf,1.5505576669820584,1,False,4709801.651163689,nan
python,eval,10.0,1200.0,relative periodic,True,True,4,540,64,mobius,forced-by-method,inf,2.353635958977975,1,False,22983220.131480105,nan
python,eval,10.0,1200.0,relative periodic,True,True,4,820,64,mobius,forced-by-method,inf,4.004929374961648,1,False,134448281.60421425,nan
python,eval,10.0,1200.0,relative periodic,True,True,4,1200,64,mobius,forced-by-method,inf,6.074157499999274,1,False,611307814.6145449,nan
