language,task,sigma,period,mode,is_rel,is_per,r,K,n_queries,method,rel_route,truncation,seconds,reps,guarded,value,rel_dev
python,ip,10.0,1200.0,relative periodic,True,True,4,14,,bulger,forced-by-method,inf,1.493902624992188,1,False,0.16062912351681713,nan
python,ip,10.0,1200.0,relative periodic,True,True,4,14,,mobius,forced-by-method,inf,0.11623777099885046,2,False,0.16062912351673908,nan
python,ip,10.0,1200.0,relative periodic,True,True,4,21,,mobius,forced-by-method,inf,0.2385178339900449,1,False,0.5113331626401333,nan
python,ip,10.0,1200.0,relative periodic,True,True,4,32,,mobius,forced-by-method,inf,0.494938625022769,1,False,0.8729311177843636,nan
python,ip,10.0,1200.0,relative periodic,True,True,4,48,,mobius,forced-by-method,inf,1.1549057910451666,1,False,0.9592817917418408,nan
python,eval,10.0,1200.0,absolute non-periodic,False,False,2,6,64,centres,forced-by-method,inf,7.097457991886062e-05,3116,False,0.0,nan
python,eval,10.0,1200.0,absolute non-periodic,False,False,2,6,64,mobius,forced-by-method,inf,9.34746871133695e-05,2902,False,-1.8267236711201934e-18,1.8267236711201934e-18
python,eval,10.0,1200.0,absolute non-periodic,False,False,2,9,64,centres,forced-by-method,inf,9.709593464778227e-05,2632,False,0.4711402430484798,nan
python,eval,10.0,1200.0,absolute non-periodic,False,False,2,9,64,mobius,forced-by-method,inf,0.00010297983625972132,2614,False,0.4711402430485482,6.838973831690964e-14
python,eval,10.0,1200.0,absolute non-periodic,False,False,2,14,64,centres,forced-by-method,inf,0.00010338613702004703,2372,False,0.4061253064028215,nan
python,eval,10.0,1200.0,absolute non-periodic,False,False,2,14,64,mobius,forced-by-method,inf,0.00010263542948434881,1602,False,0.4061253064027529,6.861178292183467e-14
python,eval,10.0,1200.0,absolute non-periodic,False,False,2,21,64,centres,forced-by-method,inf,0.00011289476089143384,2526,False,0.49710058014693587,nan
python,eval,10.0,1200.0,absolute non-periodic,False,False,2,21,64,mobius,forced-by-method,inf,0.00010341663742004786,2838,False,0.497100580148229,1.293132267932151e-12
python,eval,10.0,1200.0,absolute non-periodic,False,False,2,32,64,centres,forced-by-method,inf,0.00012898829405865695,1374,False,1.550011311610609,nan
python,eval,10.0,1200.0,absolute non-periodic,False,False,2,32,64,mobius,forced-by-method,inf,0.00010407685061755014,1774,False,1.5500113116109253,2.041362921986588e-13
python,eval,10.0,1200.0,absolute non-periodic,False,False,2,48,64,centres,forced-by-method,inf,0.00020743363551235339,1380,False,3.340320239240638,nan
python,eval,10.0,1200.0,absolute non-periodic,False,False,2,48,64,mobius,forced-by-method,inf,0.00010620336237811735,2456,False,3.3403202392447597,1.2338912623405836e-12
python,eval,10.0,1200.0,absolute non-periodic,False,False,3,6,64,centres,forced-by-method,inf,0.0001484112672020741,1744,False,0.0,nan
python,eval,10.0,1200.0,absolute non-periodic,False,False,3,6,64,mobius,forced-by-method,inf,0.00019229725921832141,1408,False,2.5946723846049057e-103,2.5946723846049057e-103
python,eval,10.0,1200.0,absolute non-periodic,False,False,3,9,64,centres,forced-by-method,inf,0.00018087727942175288,1700,False,3.104214560649068e-07,nan
python,eval,10.0,1200.0,absolute non-periodic,False,False,3,9,64,mobius,forced-by-method,inf,0.00021261453706150252,1350,False,3.1042145644365816e-07,3.7875136469991163e-16
python,eval,10.0,1200.0,absolute non-periodic,False,False,3,14,64,centres,forced-by-method,inf,0.0002515301282485772,585,False,2.6433244020687456e-07,nan
python,eval,10.0,1200.0,absolute non-periodic,False,False,3,14,64,mobius,forced-by-method,inf,0.00020061990132824958,760,False,2.643324931361741e-07,5.2929299516820153e-14
python,eval,10.0,1200.0,absolute non-periodic,False,False,3,21,64,centres,forced-by-method,inf,0.0005305038919440392,546,False,0.010825172457561155,nan
python,eval,10.0,1200.0,absolute non-periodic,False,False,3,21,64,mobius,forced-by-method,inf,0.00020795343462205547,757,False,0.010825172458423687,8.625322678312841e-13
python,eval,10.0,1200.0,absolute non-periodic,False,False,3,32,64,centres,forced-by-method,inf,0.0017396832754720758,138,False,0.755798390670891,nan
python,eval,10.0,1200.0,absolute non-periodic,False,False,3,32,64,mobius,forced-by-method,inf,0.00021535001346646937,1264,False,0.7557983906729372,2.0461410343841635e-12
python,eval,10.0,1200.0,absolute non-periodic,False,False,3,48,64,centres,forced-by-method,inf,0.0067139345240624,42,False,1.1532186032250484,nan
python,eval,10.0,1200.0,absolute non-periodic,False,False,3,48,64,mobius,forced-by-method,inf,0.00022816677049447136,806,False,1.1532186032323979,6.372993253716511e-12
python,eval,10.0,1200.0,absolute non-periodic,False,False,4,6,64,centres,forced-by-method,inf,0.00021255058042394617,1206,False,0.0,nan
python,eval,10.0,1200.0,absolute non-periodic,False,False,4,6,64,mobius,forced-by-method,inf,0.00039945064106574046,390,False,6.617444900424222e-24,6.617444900424222e-24
python,eval,10.0,1200.0,absolute non-periodic,False,False,4,9,64,centres,forced-by-method,inf,0.00038582097791496677,634,False,0.0,nan
python,eval,10.0,1200.0,absolute non-periodic,False,False,4,9,64,mobius,forced-by-method,inf,0.00041326007179308746,724,False,-1.3619295664822566e-35,1.3619295664822566e-35
python,eval,10.0,1200.0,absolute non-periodic,False,False,4,14,64,centres,forced-by-method,inf,0.001863337757337528,132,False,4.2944505833885086e-08,nan
python,eval,10.0,1200.0,absolute non-periodic,False,False,4,14,64,mobius,forced-by-method,inf,0.000460898892698799,354,False,4.294455693322038e-08,5.1099335292294603e-14
python,eval,10.0,1200.0,absolute non-periodic,False,False,4,21,64,centres,forced-by-method,inf,0.01122489581889981,22,False,0.2804405511095717,nan
python,eval,10.0,1200.0,absolute non-periodic,False,False,4,21,64,mobius,forced-by-method,inf,0.0004365570319557219,564,False,0.28044055110964683,7.510658761589184e-14
python,eval,10.0,1200.0,absolute non-periodic,False,False,4,32,64,centres,forced-by-method,inf,0.0716839062370127,4,False,0.0100367738199797,nan
python,eval,10.0,1200.0,absolute non-periodic,False,False,4,32,64,mobius,forced-by-method,inf,0.00045244217319300443,410,False,0.010036773820219539,2.398393983416014e-13
python,eval,10.0,1200.0,absolute non-periodic,False,False,4,48,64,centres,forced-by-method,inf,0.4550834589754231,1,False,0.44639689747855804,nan
python,eval,10.0,1200.0,absolute non-periodic,False,False,4,48,64,mobius,forced-by-method,inf,0.00045956919636828676,504,False,0.44639689748677214,8.214096069991683e-12
python,eval,10.0,1200.0,absolute periodic,False,True,2,6,64,centres,forced-by-method,inf,5.4669648289016566e-05,4444,False,0.9431463893933743,nan
python,eval,10.0,1200.0,absolute periodic,False,True,2,6,64,mobius,forced-by-method,inf,0.00013254517709324935,1282,False,0.9431463893937471,3.7281289166912757e-13
python,eval,10.0,1200.0,absolute periodic,False,True,2,9,64,centres,forced-by-method,inf,9.700239842780474e-05,1546,False,1.0782370223025382,nan
python,eval,10.0,1200.0,absolute periodic,False,True,2,9,64,mobius,forced-by-method,inf,0.00013382493751123547,2000,False,1.0782370223042654,1.601952952814828e-12
python,eval,10.0,1200.0,absolute periodic,False,True,2,14,64,centres,forced-by-method,inf,0.000183248444560311,857,False,2.8408318298674153,nan
python,eval,10.0,1200.0,absolute periodic,False,True,2,14,64,mobius,forced-by-method,inf,0.0001334570873952398,2174,False,2.84083182986957,7.584823654602134e-13
python,eval,10.0,1200.0,absolute periodic,False,True,2,21,64,centres,forced-by-method,inf,0.0003929287367883011,718,False,5.613737297647682,nan
python,eval,10.0,1200.0,absolute periodic,False,True,2,21,64,mobius,forced-by-method,inf,0.0001364949101484911,1580,False,5.613737297651918,7.545281617158658e-13
python,eval,10.0,1200.0,absolute periodic,False,True,2,32,64,centres,forced-by-method,inf,0.0009892742346725141,196,False,17.149721721205594,nan
python,eval,10.0,1200.0,absolute periodic,False,True,2,32,64,mobius,forced-by-method,inf,0.00014494114127852463,1968,False,17.149721721215105,5.545637808448569e-13
python,eval,10.0,1200.0,absolute periodic,False,True,2,48,64,centres,forced-by-method,inf,0.0028132777737309446,84,False,26.186832513583614,nan
python,eval,10.0,1200.0,absolute periodic,False,True,2,48,64,mobius,forced-by-method,inf,0.0001577768140986475,1888,False,26.1868325136043,7.899944271963529e-13
python,eval,10.0,1200.0,absolute periodic,False,True,3,6,64,centres,forced-by-method,inf,0.00018670030995883953,997,False,0.0014082511786165804,nan
python,eval,10.0,1200.0,absolute periodic,False,True,3,6,64,mobius,forced-by-method,inf,0.00030882216664031146,750,False,0.0014082511786166778,9.73613550891983e-17
python,eval,10.0,1200.0,absolute periodic,False,True,3,9,64,centres,forced-by-method,inf,0.0007587006980654701,202,False,0.35918956678478836,nan
python,eval,10.0,1200.0,absolute periodic,False,True,3,9,64,mobius,forced-by-method,inf,0.0003179871941135977,680,False,0.3591895667853442,5.558331572785846e-13
python,eval,10.0,1200.0,absolute periodic,False,True,3,14,64,centres,forced-by-method,inf,0.00406265991890954,37,False,0.017656751409244886,nan
python,eval,10.0,1200.0,absolute periodic,False,True,3,14,64,mobius,forced-by-method,inf,0.000316581967216153,488,False,0.01765675141132959,2.084703937255128e-12
python,eval,10.0,1200.0,absolute periodic,False,True,3,21,64,centres,forced-by-method,inf,0.013575185398804025,20,False,2.3378663909831974,nan
python,eval,10.0,1200.0,absolute periodic,False,True,3,21,64,mobius,forced-by-method,inf,0.0003496762341362483,662,False,2.337866390996344,5.623425281746882e-12
python,eval,10.0,1200.0,absolute periodic,False,True,3,32,64,centres,forced-by-method,inf,0.05088319799688179,4,False,5.7845314100139085,nan
python,eval,10.0,1200.0,absolute periodic,False,True,3,32,64,mobius,forced-by-method,inf,0.0003611551429911413,734,False,5.7845314100425895,4.958233519020253e-12
python,eval,10.0,1200.0,absolute periodic,False,True,3,48,64,centres,forced-by-method,inf,0.1689485419774428,1,False,11.012619260101022,nan
python,eval,10.0,1200.0,absolute periodic,False,True,3,48,64,mobius,forced-by-method,inf,0.0004058513461719625,650,False,11.012619260209995,9.895228745867686e-12
python,eval,10.0,1200.0,absolute periodic,False,True,4,6,64,centres,forced-by-method,inf,0.00069176796461559,225,False,8.528204239042106e-11,nan
python,eval,10.0,1200.0,absolute periodic,False,True,4,6,64,mobius,forced-by-method,inf,0.0006891309360155922,344,False,8.528206543808771e-11,2.3047666651504638e-17
python,eval,10.0,1200.0,absolute periodic,False,True,4,9,64,centres,forced-by-method,inf,0.007293514549382962,20,False,1.792825775420143e-05,nan
python,eval,10.0,1200.0,absolute periodic,False,True,4,9,64,mobius,forced-by-method,inf,0.000692819693418623,388,False,1.7928258316741568e-05,5.625401369496654e-13
python,eval,10.0,1200.0,absolute periodic,False,True,4,14,64,centres,forced-by-method,inf,0.05091483334156995,3,False,0.016173403719051092,nan
python,eval,10.0,1200.0,absolute periodic,False,True,4,14,64,mobius,forced-by-method,inf,0.0007202544138053423,406,False,0.016173403721062976,2.0118837151805735e-12
python,eval,10.0,1200.0,absolute periodic,False,True,4,21,64,centres,forced-by-method,inf,0.3195825419970788,1,False,0.2824478888285953,nan
python,eval,10.0,1200.0,absolute periodic,False,True,4,21,64,mobius,forced-by-method,inf,0.0008325777499534972,276,False,0.28244788884218375,1.3588463687597141e-11
python,eval,10.0,1200.0,absolute periodic,False,True,4,32,64,centres,forced-by-method,inf,2.2715370840160176,1,False,3.2547445138945763,nan
python,eval,10.0,1200.0,absolute periodic,False,True,4,32,64,mobius,forced-by-method,inf,0.0009701803015452563,272,False,3.254744513956737,1.909842652932612e-11
python,eval,10.0,1200.0,absolute periodic,False,True,4,48,64,centres,forced-by-method,inf,12.102895874995738,1,False,20.270074513778546,nan
python,eval,10.0,1200.0,absolute periodic,False,True,4,48,64,mobius,forced-by-method,inf,0.0009835660461739288,282,False,20.27007451434001,2.7699146541795866e-11
python,eval,10.0,1200.0,relative non-periodic,True,False,2,6,64,centres,forced-by-method,inf,8.482608421888428e-05,2874,False,3.9379085509455254,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,2,6,64,mobius,forced-by-method,inf,0.0008045188608852711,201,False,3.9379085509458793,8.987996944863438e-14
python,eval,10.0,1200.0,relative non-periodic,True,False,2,9,64,centres,forced-by-method,inf,8.9831883514184e-05,2730,False,18.264345285516253,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,2,9,64,mobius,forced-by-method,inf,0.0010593651947120258,272,False,18.264345285518033,9.745268857189922e-14
python,eval,10.0,1200.0,relative non-periodic,True,False,2,14,64,centres,forced-by-method,inf,0.00010438994062280895,2206,False,33.89989578260557,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,2,14,64,mobius,forced-by-method,inf,0.001197513781971109,133,False,33.899895782608866,9.725452594513733e-14
python,eval,10.0,1200.0,relative non-periodic,True,False,2,21,64,centres,forced-by-method,inf,0.00012416215404769215,1902,False,97.83515254947741,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,2,21,64,mobius,forced-by-method,inf,0.0017547824095850552,144,False,97.83515254948786,1.0676099483149693e-13
python,eval,10.0,1200.0,relative non-periodic,True,False,2,32,64,centres,forced-by-method,inf,0.00019872573236686292,1274,False,261.0511527121279,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,2,32,64,mobius,forced-by-method,inf,0.0023973612180505427,124,False,261.0511527121583,1.1649528751197677e-13
python,eval,10.0,1200.0,relative non-periodic,True,False,2,48,64,centres,forced-by-method,inf,0.0003247358208980912,670,False,581.7566891206263,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,2,48,64,mobius,forced-by-method,inf,0.0036124635371379554,80,False,581.7566891206877,1.055267494430878e-13
python,eval,10.0,1200.0,relative non-periodic,True,False,3,6,64,centres,forced-by-method,inf,0.00011311215611924818,1768,False,0.6733757811199418,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,3,6,64,mobius,forced-by-method,inf,0.016174613443177402,18,False,0.6733757811198517,9.00390872971002e-14
python,eval,10.0,1200.0,relative non-periodic,True,False,3,9,64,centres,forced-by-method,inf,0.0001290529024329672,1958,False,0.5383630924107323,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,3,9,64,mobius,forced-by-method,inf,0.02023267557212551,14,False,0.5383630924112086,4.762856775641922e-13
python,eval,10.0,1200.0,relative non-periodic,True,False,3,14,64,centres,forced-by-method,inf,0.0002708304920758345,1012,False,2.429382096607517,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,3,14,64,mobius,forced-by-method,inf,0.017239148224083085,9,False,2.4293820966111577,1.4985881996227553e-12
python,eval,10.0,1200.0,relative non-periodic,True,False,3,21,64,centres,forced-by-method,inf,0.0005945385743548432,310,False,14.550480362078469,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,3,21,64,mobius,forced-by-method,inf,0.01556693055641113,18,False,14.550480362096213,1.2194805963254431e-12
python,eval,10.0,1200.0,relative non-periodic,True,False,3,32,64,centres,forced-by-method,inf,0.0024044729167750725,120,False,50.16005941178835,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,3,32,64,mobius,forced-by-method,inf,0.028761015622876585,8,False,50.16005941184234,1.076295317352927e-12
python,eval,10.0,1200.0,relative non-periodic,True,False,3,48,64,centres,forced-by-method,inf,0.00839969531261886,32,False,170.88267880263308,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,3,48,64,mobius,forced-by-method,inf,0.030280999999376945,8,False,170.88267880277994,8.593906278617787e-13
python,eval,10.0,1200.0,relative non-periodic,True,False,4,6,64,centres,forced-by-method,inf,0.0001993112307387398,1248,False,0.0,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,4,6,64,mobius,forced-by-method,inf,0.061878635504399426,4,False,4.789830999378882e-15,4.789830999378882e-15
python,eval,10.0,1200.0,relative non-periodic,True,False,4,9,64,centres,forced-by-method,inf,0.00047348785713048917,350,False,0.05136360865389974,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,4,9,64,mobius,forced-by-method,inf,0.10239202101365663,2,False,0.05136360865405052,1.5078216453190407e-13
python,eval,10.0,1200.0,relative non-periodic,True,False,4,14,64,centres,forced-by-method,inf,0.0017959891305561514,138,False,0.4472383711441098,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,4,14,64,mobius,forced-by-method,inf,0.18051325000124052,1,False,0.4472383711463517,2.2418733536255786e-12
python,eval,10.0,1200.0,relative non-periodic,True,False,4,21,64,centres,forced-by-method,inf,0.011898145820437507,22,False,0.19650571951426615,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,4,21,64,mobius,forced-by-method,inf,0.1082047290110495,2,False,0.19650571951951443,5.248274037583656e-12
python,eval,10.0,1200.0,relative non-periodic,True,False,4,32,64,centres,forced-by-method,inf,0.07820289599476382,2,False,4.846495562849317,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,4,32,64,mobius,forced-by-method,inf,0.10610729199834168,2,False,4.846495562884104,7.177639086813428e-12
python,eval,10.0,1200.0,relative non-periodic,True,False,4,48,64,centres,forced-by-method,inf,0.4788477090187371,1,False,27.828052297469227,nan
python,eval,10.0,1200.0,relative non-periodic,True,False,4,48,64,mobius,forced-by-method,inf,0.10670431249309331,2,False,27.828052297655137,6.680667123615355e-12
python,eval,10.0,1200.0,relative periodic,True,True,2,6,64,centres,forced-by-method,inf,3.881367897380468e-05,6962,False,23.827522307246596,nan
python,eval,10.0,1200.0,relative periodic,True,True,2,6,64,mobius,forced-by-method,inf,0.005240063320379704,50,False,23.827522307244294,9.661761865867924e-14
python,eval,10.0,1200.0,relative periodic,True,True,2,9,64,centres,forced-by-method,inf,0.00021325466277207747,688,False,67.2374473937312,nan
python,eval,10.0,1200.0,relative periodic,True,True,2,9,64,mobius,forced-by-method,inf,0.005346351851821291,54,False,67.23744739372562,8.306183710946595e-14
python,eval,10.0,1200.0,relative periodic,True,True,2,14,64,centres,forced-by-method,inf,0.000272265316208957,1012,False,176.47043449254488,nan
python,eval,10.0,1200.0,relative periodic,True,True,2,14,64,mobius,forced-by-method,inf,0.006445257928654817,42,False,176.47043449252817,9.470121832665157e-14
python,eval,10.0,1200.0,relative periodic,True,True,2,21,64,centres,forced-by-method,inf,0.0003874499377718112,402,False,425.5541670617521,nan
python,eval,10.0,1200.0,relative periodic,True,True,2,21,64,mobius,forced-by-method,inf,0.008383105190226897,21,False,425.5541670617128,9.230035909181591e-14
python,eval,10.0,1200.0,relative periodic,True,True,2,32,64,centres,forced-by-method,inf,0.0006820758421223186,228,False,845.8933638588675,nan
python,eval,10.0,1200.0,relative periodic,True,True,2,32,64,mobius,forced-by-method,inf,0.009644654166186229,30,False,845.8933638587796,1.0389007564489117e-13
python,eval,10.0,1200.0,relative periodic,True,True,2,48,64,centres,forced-by-method,inf,0.0014039684209580484,190,False,2098.404825800145,nan
python,eval,10.0,1200.0,relative periodic,True,True,2,48,64,mobius,forced-by-method,inf,0.014633590277905265,18,False,2098.4048257999166,1.087889082879697e-13
python,eval,10.0,1200.0,relative periodic,True,True,3,6,64,centres,forced-by-method,inf,0.0002919061046478144,860,False,0.6370479863902563,nan
python,eval,10.0,1200.0,relative periodic,True,True,3,6,64,mobius,forced-by-method,inf,0.01920593750297225,14,False,0.6370479863906974,4.410916076835747e-13
python,eval,10.0,1200.0,relative periodic,True,True,3,9,64,centres,forced-by-method,inf,0.0006427278513820875,444,False,7.435506635035762,nan
python,eval,10.0,1200.0,relative periodic,True,True,3,9,64,mobius,forced-by-method,inf,0.02130974999939402,12,False,7.435506635040934,6.955629510898762e-13
python,eval,10.0,1200.0,relative periodic,True,True,3,14,64,centres,forced-by-method,inf,0.003299390085962938,47,False,39.88464518679582,nan
python,eval,10.0,1200.0,relative periodic,True,True,3,14,64,mobius,forced-by-method,inf,0.03133991662616609,8,False,39.88464518681905,5.823705318980097e-13
python,eval,10.0,1200.0,relative periodic,True,True,3,21,64,centres,forced-by-method,inf,0.012642051267903298,26,False,109.19884334016126,nan
python,eval,10.0,1200.0,relative periodic,True,True,3,21,64,mobius,forced-by-method,inf,0.03751502083226418,6,False,109.19884334022495,5.832758744076393e-13
python,eval,10.0,1200.0,relative periodic,True,True,3,32,64,centres,forced-by-method,inf,0.04120040966275459,6,False,424.971642428595,nan
python,eval,10.0,1200.0,relative periodic,True,True,3,32,64,mobius,forced-by-method,inf,0.05443393750465475,4,False,424.97164242887584,6.60898997839471e-13
python,eval,10.0,1200.0,relative periodic,True,True,3,48,64,centres,forced-by-method,inf,0.1457573749939911,2,False,1907.4690054465177,nan
python,eval,10.0,1200.0,relative periodic,True,True,3,48,64,mobius,forced-by-method,inf,0.07011001049249899,4,False,1907.469005447747,6.444047509743805e-13
python,eval,10.0,1200.0,relative periodic,True,True,4,6,64,centres,forced-by-method,inf,0.0006632600340770353,382,False,0.0031477097169292085,nan
python,eval,10.0,1200.0,relative periodic,True,True,4,6,64,mobius,forced-by-method,inf,0.05640054174000397,4,False,0.0031477097172089488,2.7974020669341293e-13
python,eval,10.0,1200.0,relative periodic,True,True,4,9,64,centres,forced-by-method,inf,0.006200134453882294,44,False,1.46934333829109,nan
python,eval,10.0,1200.0,relative periodic,True,True,4,9,64,mobius,forced-by-method,inf,0.07286697924428154,4,False,1.4693433382986134,5.1201887999981355e-12
python,eval,10.0,1200.0,relative periodic,True,True,4,14,64,centres,forced-by-method,inf,0.045831354247638956,4,False,5.6001690254586345,nan
python,eval,10.0,1200.0,relative periodic,True,True,4,14,64,mobius,forced-by-method,inf,0.09866277049877681,2,False,5.600169025489435,5.49987886050252e-12
python,eval,10.0,1200.0,relative periodic,True,True,4,21,64,centres,forced-by-method,inf,0.28082862502196804,1,False,45.506308660673156,nan
python,eval,10.0,1200.0,relative periodic,True,True,4,21,64,mobius,forced-by-method,inf,0.12219824999920093,2,False,45.50630866092206,5.469639873292267e-12
python,eval,10.0,1200.0,relative periodic,True,True,4,32,64,centres,forced-by-method,inf,1.7029007090022787,1,False,276.76762588516175,nan
python,eval,10.0,1200.0,relative periodic,True,True,4,32,64,mobius,forced-by-method,inf,0.1678450409672223,1,False,276.76762588662206,5.276294240931482e-12
python,eval,10.0,1200.0,relative periodic,True,True,4,48,64,centres,forced-by-method,inf,10.244749707984738,1,False,1328.820606406419,nan
python,eval,10.0,1200.0,relative periodic,True,True,4,48,64,mobius,forced-by-method,inf,0.2286290000192821,1,False,1328.8206064140518,5.7439709123681345e-12
