1,0,4,24,200,60,3600,255024,-1.0000,41.5586
1,0,3,12,1,60,9600,1320,0.1192,0.5434
1,0,3,12,200,60,9600,1320,0.2272,34.2223
1,0,3,24,1,60,9600,12144,0.3863,0.6257
1,0,3,24,200,60,9600,12144,1.0162,32.4965
1,0,4,12,1,60,9600,11880,0.3897,1.1139
1,0,4,12,200,60,9600,11880,0.5907,188.0775
1,0,4,24,1,60,9600,255024,10.0367,1.4229
1,0,4,24,200,60,9600,255024,-1.0000,169.5123
0,1,3,12,1,5,1200,1320,0.0601,0.2694
0,1,3,12,200,5,1200,1320,0.5666,0.4350
0,1,3,24,1,5,1200,12144,0.2900,0.2828
0,1,3,24,200,5,1200,12144,5.2000,0.5983
0,1,4,12,1,5,1200,11880,0.3812,0.6407
0,1,4,12,200,5,1200,11880,6.8555,1.3597
0,1,4,24,1,5,1200,255024,7.2998,0.6379
0,1,4,24,200,5,1200,255024,-1.0000,1.5705
0,1,3,12,1,60,1200,1320,0.0517,0.3337
0,1,3,12,200,60,1200,1320,0.6351,0.4955
0,1,3,24,1,60,1200,12144,0.2450,0.2887
0,1,3,24,200,60,1200,12144,5.7186,0.6055
0,1,4,12,1,60,1200,11880,0.2828,0.6751
0,1,4,12,200,60,1200,11880,7.1632,1.1648
0,1,4,24,1,60,1200,255024,5.2588,0.6186
0,1,4,24,200,60,1200,255024,-1.0000,1.4909
1,1,3,12,1,5,1200,1320,0.0464,0.6286
1,1,3,12,200,5,1200,1320,3.6385,114.9461
1,1,3,24,1,5,1200,12144,0.1696,0.6885
1,1,3,24,200,5,1200,12144,42.9095,169.3828
1,1,4,12,1,5,1200,11880,0.2283,2.0521
1,1,4,12,200,5,1200,11880,50.9215,345.8429
1,1,4,24,1,5,1200,255024,3.9447,2.6222
1,1,4,24,200,5,1200,255024,-1.0000,619.1380
1,1,3,12,1,60,1200,1320,0.0425,0.4228
1,1,3,12,200,60,1200,1320,2.3597,10.5671
1,1,3,24,1,60,1200,12144,0.1211,0.4295
1,1,3,24,200,60,1200,12144,29.7714,16.8934
1,1,4,12,1,60,1200,11880,0.1734,0.7629
1,1,4,12,200,60,1200,11880,42.2337,25.0092
1,1,4,24,1,60,1200,255024,3.1937,0.7900
1,1,4,24,200,60,1200,255024,-1.0000,42.5787
1,1,3,12,200,3,1200,1320,3.0732,165.3872
1,1,3,24,200,3,1200,12144,38.4189,249.2108
1,1,4,12,200,3,1200,11880,50.0399,572.6255
1,1,4,24,200,3,1200,255024,-1.0000,998.6036
1,1,3,12,200,7,1200,1320,4.1606,65.5043
1,1,3,24,200,7,1200,12144,44.0703,103.7480
1,1,4,12,200,7,1200,11880,51.6063,228.4648
1,1,4,24,200,7,1200,255024,-1.0000,437.0920
